"LOJA","NM_LOJA","DT_VENDA","MES_VENDA","ANO_VENDA","SKU","SKU_DESC","CLIENTE","CEP","VENDA"
34,"São José do Rio Preto","2020-08-25",8,2020,90713175000000,"PISO BR INT 58X58 VPC58003 M2","146141414779XXXXXXXX",15051018,28.28
34,"São José do Rio Preto","2019-08-27",8,2019,14922560500000,"Vaso Sanit Conv Acesso S/Ab Front Br Cel","59279XXXXXXXXXXXXXXX",15010080,4.99
17,"Bangu","2019-09-10",9,2019,14929616500000,"ARG ACI CZ 20KG AXTON","1437X7747XXXXXXXXXXX",21715150,58.9
17,"Bangu","2019-09-17",9,2019,14929620000000,"ARG P/P  INTER CZ 20KG AXTON","1437414275XXXXXXXXXX",23095072,17.67
49,"Natal","2019-09-22",9,2019,14940140110000,"REJ CZ CLARO 4KG CIMENT AREA SECA AXTON","14147276X5XXXXXXXXXX",59155310,2.78
12,"Morumbi","2019-09-30",9,2019,90395151000000,"LAMP LEDC GU10 4,8W AM AVANT","1427143524XXXXXXXXXX",37650000,10.719999999999999
12,"Morumbi","2019-09-21",9,2019,14745976400000,"ARG CONTRAPISO INT/EXT CINZA 50KG VOT","1452X414XXXXXXXXXXXX",4542012,3.95
21,"Niteroi","2019-09-12",9,2019,90114510200000,"ARG PORC INT/EXT BCO 20K AXTON","461474414XXXXXXXXXXX",24110013,88.88
36,"BH Norte","2020-09-03",9,2020,14920979200000,"Suculenta Pt06","3267753XXXXXXXXXXXXX",31910230,4.67
4,"Contagem","2019-09-28",9,2019,14914916900000,"PORC ESM PO RET INT 84X84 NUAGE M2 ART","3X6X379XXXXXXXXXXXXX",32450000,278.59
9,"Curitiba","2020-09-01",9,2020,14914666300000,"CAIXA D AGUA POLI 1000L FORTLEV","21422937XXXXXXXXXXXX",83322170,24.57
42,"Jaguaré","2019-09-15",9,2019,14952241420000,"RODAPE 70MM DOMO FL CHEER 2,40M","14329X659XXXXXXXXXXX",5338100,-13.4
27,"Sorocaba","2019-09-05",9,2019,14917711600000,"JANELA HOME VITRÔ 4F 100x150","45214356XXXXXXXXXXXX",18086276,58.86
46,"Tamboré","2019-09-06",9,2019,14941477550000,"REV BR BOLD INT 33X57 VITRAL HD52082 M2","1436456142XXXXXXXXXX",6401147,8.55
55,"Taubaté","2019-09-14",9,2019,14917461000000,"REJ GRAFITE 3KG CIMENT AREA SECA ELIANE","1437991445XXXXXXXXXX",12410180,20.71
38,"Fortaleza","2020-09-07",9,2020,14979211450000,"Caixa Acopl Eco/Azale/Acess Br 3/6L Roca","214X5465XXXXXXXXXXXX",60867650,62.87
38,"Fortaleza","2019-09-03",9,2019,14921557400000,"REJ BRANCO 1KG CIMENT AREA SECA RMIX","1414244762XXXXXXXXXX",60150160,4.93
11,"Rio Barra","2019-09-21",9,2019,14917143060000,"GUARNIÇÃO CLASSICA CP 218X6","31471457XXXXXXXXXXXX",22420041,30.68
7,"Rio Norte","2020-09-05",9,2020,14929616500000,"ARG ACI CZ 20KG AXTON","145X77459XXXXXXXXXXX",20541015,42.57
1,"Interlagos","2020-09-04",9,2020,90391910000000,"BAUTECH 1000 18L","14614662X4XXXXXXXXXX",4816030,7.83
24,"Lar Center","2019-09-10",9,2019,14936354000000,"Cano esg 3m 75mm ou 3-equation","1437X3545XXXXXXXXXXX",3668020,5.6
39,"São José","2019-09-06",9,2019,14141701030000,"PISO AC INT 45X45 MARF REGATO 451026 M2","1437X14542XXXXXXXXXX",88140000,5.26
23,"Taguatinga","2019-09-29",9,2019,14712596200000,"ARG ACIII INT/EXT CINZA 20KG VOT","36X4737XXXXXXXXXXXXX",71015200,16.64
29,"Uberlandia","2020-09-04",9,2020,90622931000000,"REV BR BOLD INT 33X57 HD52083 M2","14551464314XXXXXXXXX",38413024,26.34
26,"Jacarepagua","2020-09-05",9,2020,14914666300000,"CAIXA D AGUA POLI 1000L FORTLEV","2759322XXXXXXXXXXXXX",21321230,16.96
26,"Jacarepagua","2019-09-16",9,2019,14936146360000,"CIMENTO CPIII TODAS AS OBRAS 50KG VOT","4563543XXXXXXXXXXXXX",22740050,32.19
10,"Sao Caetano","2020-09-05",9,2020,14936149440000,"CIMENTO CPII 32 TODAS AS OBRA 50KG VOT","146147X226XXXXXXXXXX",4474130,70.65
13,"Brasilia Sul","2020-09-04",9,2020,14669337600000,"SIKA TOP 107 CZA 18KG SIKA","14614723X7XXXXXXXXXX",71906500,29.75
44,"Campo Grande","2020-09-08",9,2020,14974675500000,"PORC ESM AC RET INT 50X101 AMBRE M2 ART","1462X4749XXXXXXXXXXX",79033480,16.12
45,"São Bernardo","2019-09-19",9,2019,14979200300000,"RODAPE ACET TERRACOTA RETO MR 24X08 PC","14757359XXXXXXXXXXXX",11261813,76.65
5,"Raposo Tavares","2019-09-20",9,2019,14946659400000,"FORRO PERMATTI FRISADO BCO 4X0,20X8MM","1437514737XXXXXXXXXX",6765370,56.65
2,"Ribeirão Preto","2019-09-13",9,2019,14501491650000,"Mictorio Ind 50x32x27cm Louca Br Icasa","143776963XXXXXXXXXXX",14730000,2.13
2,"Ribeirão Preto","2020-09-05",9,2020,14914213750000,"PORC ESM PO RET INT 60X60 PIERE BELE M2","145977723XXXXXXXXXXX",14027175,622.66
2,"Ribeirão Preto","2019-09-07",9,2019,14960533400000,"Fixa fio 10/12 br 1,8X25 c/20pçs Sfor","4449X7XXXXXXXXXXXXXX",14094239,0.05
3,"Campinas D. Pedro","2019-09-03",9,2019,14503663000000,"Porta Papel Hig Mt Cr Embutir Cris Metal","14379143514XXXXXXXXX",13010110,46.83
58,"Marginal Tietê 2","2019-09-14",9,2019,14600951410000,"Cano esg 3m 100mm ou 4-tigre","21435526XXXXXXXXXXXX",4117090,34.31
58,"Marginal Tietê 2","2019-09-05",9,2019,14943621440000,"REV BR BOLD INT 10X20 METRO WHITE M2","143795236XXXXXXXXXXX",4618031,66.63
58,"Marginal Tietê 2","2019-09-26",9,2019,14914951410000,"REV AC BOLD INT 33X59 LVA33003 M2 ART","7X49X14XXXXXXXXXXXXX",5281140,94.15
58,"Marginal Tietê 2","2020-09-08",9,2020,14990531200000,"Lamp Alto Pot  40W Biv Nt Lexman","37X147147XXXXXXXXXXX",6458110,3.13
17,"Bangu","2019-10-19",10,2019,14991020500000,"REV BR BOLD INT 32X54 ATHENAS M2","5477X143XXXXXXXXXXXX",21820040,21.5
17,"Bangu","2019-10-04",10,2019,14945372100000,"RODAPE 1 FRISO 7CM BRANCO","1434342X4XXXXXXXXXXX",23092060,24.43
17,"Bangu","2019-10-25",10,2019,14914910460000,"PORC ESM AC BOLD INT 60X60 WINTER GY M2","14377X475XXXXXXXXXXX",23092060,109.63
49,"Natal","2019-10-01",10,2019,14901414314000,"Perfilado reforçado 38x38 3m p.lider","1414643755XXXXXXXXXX",59064500,105.35
49,"Natal","2019-10-17",10,2019,14914567950000,"PORC ESM AC RET INT59X59 BLEND PL BG M2","1421432147XXXXXXXXXX",59075720,136
20,"BH Sul","2019-10-28",10,2019,14990999500000,"REV BR BOLD INT 32X54 6029 M2","5634796XXXXXXXXXXXXX",34000000,18.16
50,"Maceio","2019-10-28",10,2019,14955499000000,"PISO S/ PISO INT CZ QTZ 20KG PA","144X143993XXXXXXXXXX",57014510,156.59
12,"Morumbi","2019-10-17",10,2019,14140142176000,"ADESIVO ACRILICO GLOBALFIX 4KG","6149577XXXXXXXXXXXXX",5687010,-54.88
21,"Niteroi","2019-10-23",10,2019,14991431100000,"PORC ESM AC RET INT 90X90 BR MUNARI M2","143941476XXXXXXXXXXX",24220091,37.93
21,"Niteroi","2019-10-11",10,2019,14914314952000,"ESPÁTULA AÇO CB MAD 80MM CÁLICE MOMFORT","4574322XXXXXXXXXXXXX",24431440,5.22
4,"Contagem","2019-10-03",10,2019,14922971440000,"ARGAMASSA COLANTE ACII MG","143722294XXXXXXXXXXX",30555300,4.31
4,"Contagem","2019-10-26",10,2019,14944314720000,"REV EXT BRI CERAL VM 30X30 M2","1439727X3XXXXXXXXXXX",32110480,40.19
4,"Contagem","2019-10-12",10,2019,14914706340000,"PORC ESM AC RET INT 42,4X86,5 AME M2 ART","3964659XXXXXXXXXXXXX",32667354,15.36
4,"Contagem","2019-10-06",10,2019,14794144410000,"Base pm acril fo rende muito 16,2l","143794747XXXXXXXXXXX",32013320,47.56
9,"Curitiba","2019-10-05",10,2019,14142310450000,"Vaso Sanit Conv Aspen P75 Ebano Deca","143XXX2X3XXXXXXXXXXX",80440020,41.67
9,"Curitiba","2019-10-07",10,2019,14956099600000,"Vaso Sanit Conv Parati Br Roca","2632X34XXXXXXXXXXXXX",80530040,11.35
9,"Curitiba","2019-10-23",10,2019,14936147900000,"CIMENTO CPII Z32 TODAS AS OBRAS 50KG VOT","14143X976XXXXXXXXXXX",80630130,62.17
42,"Jaguaré","2019-10-23",10,2019,14901414566000,"PEDRA NATURAL MIRACEMA 11,5X23CM M2","364X4149XXXXXXXXXXXX",5593090,24.76
27,"Sorocaba","2019-10-12",10,2019,14997714141000,"PTA GIRO LAMBRIL ALUM DIR 215X98 ARTENS","646514X4XXXXXXXXXXXX",18048115,63.68
27,"Sorocaba","2019-10-01",10,2019,14914703120000,"BORDA INT PISC IBIRA MIX MR 30X60 PC","142X34722XXXXXXXXXXX",18118030,2.08
27,"Sorocaba","2019-10-29",10,2019,90114491300000,"KIT PT BAT 75 MSO PRIMER ESQ 210X720X350","1439614674XXXXXXXXXX",18081220,4.95
7,"Rio Norte","2019-10-08",10,2019,14936146360000,"CIMENTO CPIII TODAS AS OBRAS 50KG VOT","576743XXXXXXXXXXXXXX",21230065,7.51
22,"Anhanguera","2019-10-12",10,2019,14923141140000,"PIS LAM ELMO RAVENA N8 136X22X0,7M2 ART","143792976XXXXXXXXXXX",13172734,89.97
22,"Anhanguera","2019-10-04",10,2019,90403131000000,"PORC ESM  AC RET INT 61X61 61938 M2 ART","1437614969XXXXXXXXXX",13178584,41.28
22,"Anhanguera","2019-10-09",10,2019,14943621440000,"REV BR BOLD INT 10X20 METRO WHITE M2","143553797XXXXXXXXXXX",13185368,12.22
1,"Interlagos","2019-10-24",10,2019,14990091600000,"Massa Corrida Br 25kg Coral.","1433463714XXXXXXXXXX",4429180,13.07
1,"Interlagos","2019-10-18",10,2019,14530520600000,"Joelho 90 marrom 50mm ou 1.1/2-tigre","3X29477XXXXXXXXXXXXX",4806000,3.38
1,"Interlagos","2019-10-30",10,2019,14929620000000,"ARG P/P  INTER CZ 20KG AXTON","62472314XXXXXXXXXXXX",4812000,9.92
44,"Campo Grande","2019-10-26",10,2019,14777914460000,"Caixa Acopl Izy/Targa/Aspe/Rav Gelo 3/6L","1427X2572XXXXXXXXXXX",79017804,32.69
19,"Porto Alegre","2019-10-11",10,2019,14979211450000,"Caixa Acopl Eco/Azale/Acess Br 3/6L Roca","143932655XXXXXXXXXXX",90020015,4.98
16,"Ricardo Jafet","2019-10-16",10,2019,14722005600000,"Suporte 5 disj din pvc kit flex","575656XXXXXXXXXXXXXX",5795320,0.82
16,"Ricardo Jafet","2019-10-14",10,2019,14991046400000,"Evap DUAL Inverter 22000 btus Q/F LG","36741437XXXXXXXXXXXX",4149120,462.37
16,"Ricardo Jafet","2019-10-31",10,2019,14920467500000,"REJ CHAMP 1KG ACRIL AREA UMIDA ARGATEX","5933775XXXXXXXXXXXXX",4317180,11.47
16,"Ricardo Jafet","2019-10-27",10,2019,14970610600000,"CUNHA NIVELADORA DIAMOND","514439X7XXXXXXXXXXXX",4137020,-5.39
16,"Ricardo Jafet","2019-10-19",10,2019,14741491500000,"Arg porcelanato ext Bco 20kg fort","7X1414632XXXXXXXXXXX",4311060,20.24
45,"São Bernardo","2019-10-23",10,2019,14591419660000,"CAL DE PINTURA BÁSICA 8KG VOT","36262X9XXXXXXXXXXXXX",9721080,16.18
28,"Brasilia Norte","2019-10-09",10,2019,14991146500000,"PISO AC INT 53,3X53,3 ILHEUS M2","7779X9XXXXXXXXXXXXXX",71680383,9.63
35,"Curitiba Atuba","2019-10-03",10,2019,14144714565000,"Tabica lisa larg 0,50mm - 3m knauf","3XX9634XXXXXXXXXXXXX",82640050,1.94
35,"Curitiba Atuba","2019-10-03",10,2019,14970592400000,"ESPACADOR NIVELADOR 2,0MM DIAMOND","143714377XXXXXXXXXXX",83412590,51.21
35,"Curitiba Atuba","2019-10-09",10,2019,14933539300000,"Vaso Sanit P/Cx Vert Parati Br Logasa","1439241472XXXXXXXXXX",83413674,9.84
5,"Raposo Tavares","2019-10-08",10,2019,14920470300000,"REJ CARVALH 1KG ACRL AREA UMIDA ARGATEX","1439149577XXXXXXXXXX",6755260,6.52
5,"Raposo Tavares","2019-10-20",10,2019,14945914040000,"Caixa Acopl Porto Br 6L Luzarte","576X51414XXXXXXXXXXX",2281253,5.42
5,"Raposo Tavares","2019-10-28",10,2019,14676462200000,"ARG ACI INT CINZA 20KG VOT","144XX14567XXXXXXXXXX",6140040,8.09
5,"Raposo Tavares","2019-10-16",10,2019,14530125100000,"Anel borracha esg 75mm ou 3-tigre","14772X27XXXXXXXXXXXX",6709065,9.73
3,"Campinas D. Pedro","2019-10-17",10,2019,14753072300000,"Sup lcd/pl/led 37a70 fixo pto sbrp300","14296424XXXXXXXXXXXX",13087460,6.31
58,"Marginal Tietê 2","2019-10-24",10,2019,14997514020000,"Kit Vaso Sanit C/Cx 3/6L Vert Raven Br","1439144273XXXXXXXXXX",37490000,57.06
58,"Marginal Tietê 2","2019-10-11",10,2019,14791215300000,"ARG ACIII INT/EXT BCO 20KG VOT","23X3555XXXXXXXXXXXXX",5417050,19.8
58,"Marginal Tietê 2","2019-10-01",10,2019,14914036440000,"REV BR BOLD INT 10X20 METRO GREY M2","491422XXXXXXXXXXXXXX",3404000,238.64
58,"Marginal Tietê 2","2019-10-05",10,2019,14732152100000,"PORC ESM AC BOLD INT45X45 ROSINI SNO M2","1437757X7XXXXXXXXXXX",1123000,184.04
58,"Marginal Tietê 2","2019-10-30",10,2019,14929625600000,"ARG PORC E PEDRAS CZ 20KG AXTON","14145426145XXXXXXXXX",5202230,10.51
15,"São José Campos","2019-10-16",10,2019,14917459600000,"REJ CINZA 3KG CIMENT AREA SECA ELIANE","56X1473XXXXXXXXXXXXX",12240520,14.58
34,"São José do Rio Preto","2019-10-02",10,2019,14901444010000,"ARG PISO/PISO INT/EXT BCO 20KG VOT","143723496XXXXXXXXXXX",38200000,58.54
17,"Bangu","2019-11-06",11,2019,14992909100000,"BALCAO C/TPO 2PTA+3GAV MIRIAN BCO/CARV","61473445XXXXXXXXXXXX",21870240,23.03
49,"Natal","2019-11-19",11,2019,14945914040000,"Caixa Acopl Porto Br 6L Luzarte","14414714X43XXXXXXXXX",59115520,18.74
20,"BH Sul","2019-11-16",11,2019,90422150000000,"PORC ESM AC RET INT 61X61 61019 M2","144X643X9XXXXXXXXXXX",30240325,171.61
20,"BH Sul","2019-11-28",11,2019,14922971440000,"ARGAMASSA COLANTE ACII MG","144X94377XXXXXXXXXXX",30451726,3.95
50,"Maceio","2019-11-05",11,2019,14950651450000,"ARREMATE PRATIC COLONIAL BRANCO C/ 6M","142X74X76XXXXXXXXXXX",57062800,17.03
50,"Maceio","2019-11-06",11,2019,14907201410000,"Chuv Elet 220V 6800W Fit Pt-Hydra","144X721477XXXXXXXXXX",57048719,12.45
50,"Maceio","2019-11-08",11,2019,90139021000000,"EMENDA DECOR WOOD TECA TAUPE C/6,0M.","144X9X794XXXXXXXXXXX",57302660,2.710000000000008
12,"Morumbi","2019-11-25",11,2019,14907514750000,"REV BR BOLD INT 33X57 PATCHW HD52496 M2","4975975XXXXXXXXXXXXX",4823180,4.54
12,"Morumbi","2019-11-26",11,2019,14997543100000,"Brilhus vassoura mult c/cabo 1x15","671414449XXXXXXXXXXX",90220210,1.21
12,"Morumbi","2019-11-20",11,2019,14920464000000,"REJ PLATINA ACRIL AREA UMIDA 1KG ARGATEX","1431423576XXXXXXXXXX",4612061,12.67
12,"Morumbi","2019-11-02",11,2019,14755314146000,"Perfil aco mont m48 larg 0,50mm-3m knauf","14243452XXXXXXXXXXXX",5656040,2.07
21,"Niteroi","2019-11-15",11,2019,14904141550000,"REV BR BOLD INT 33X46 VITRAL AZ M2","4X667X7XXXXXXXXXXXXX",24220230,23.89
36,"BH Norte","2019-11-25",11,2019,14714461010000,"Cola p/pvc frasco 175g-tigre","144142141437XXXXXXXX",31015365,7.49
36,"BH Norte","2019-11-27",11,2019,14990999500000,"REV BR BOLD INT 32X54 6029 M2","144232594XXXXXXXXXXX",30280260,144.2
36,"BH Norte","2019-11-28",11,2019,14962751400000,"PORC ESM AC RET INT58X58 MEDITERRANEO M2","14425XX76XXXXXXXXXXX",31930370,317.04
4,"Contagem","2019-11-18",11,2019,90014311420000,"Poltrona Alu Orion Beta Cz Esc Naterial","5595773XXXXXXXXXXXXX",31340500,237.83
42,"Jaguaré","2019-11-02",11,2019,14721499500000,"Torn lav bb mes a3 1193c-forusi","3573245XXXXXXXXXXXXX",4518050,6.07
33,"Londrina","2019-11-12",11,2019,14914245950000,"PORTA LISA SARRAF. CP 3,5x210X90cm","14414X6X2XXXXXXXXXXX",86085740,22.48
27,"Sorocaba","2019-11-07",11,2019,14931000400000,"CIMENTO CP II E 32 50KG TUPI","1414757X55XXXXXXXXXX",18055165,21.5
27,"Sorocaba","2019-11-05",11,2019,90220200000000,"C.COLANTE PORCEL. INT CZ 20KG","147461492XXXXXXXXXXX",18053362,15.02
27,"Sorocaba","2019-11-01",11,2019,90400030000000,"PORC ESM AC RET INT84X84 CEMENT CONCR M2","1437147793XXXXXXXXXX",18520000,220.65
46,"Tamboré","2019-11-04",11,2019,90421590000000,"COLA  5KG","5514XXX4XXXXXXXXXXXX",6543320,104.64
55,"Taubaté","2019-11-05",11,2019,14614711476000,"ARG ACII INT/EXT CINZA 20KG VOT","14377X6X9XXXXXXXXXXX",12425180,70.54
55,"Taubaté","2019-11-12",11,2019,14591472300000,"Lavadora Alta Pressão HD585 220v","142323296XXXXXXXXXXX",12030212,55
7,"Rio Norte","2019-11-29",11,2019,14990366000000,"Kit Vaso Sanit C/Cx 3/6L Vert Like Br","26147555XXXXXXXXXXXX",21920210,104.27
1,"Interlagos","2019-11-29",11,2019,14614397600000,"Cabo flexivel 6,0mm2 100m az sil","1442557514XXXXXXXXXX",4855280,9.6
1,"Interlagos","2019-11-05",11,2019,14936149440000,"CIMENTO CPII 32 TODAS AS OBRA 50KG VOT","6X75227XXXXXXXXXXXXX",4890450,2.76
1,"Interlagos","2019-11-16",11,2019,90401441600000,"REV AC RET INT 61X61 61060 M2","14414333X3XXXXXXXXXX",4467060,157.54
39,"São José","2019-11-09",11,2019,14652147640000,"Estante plastica 5prat pto 187x86x36cm","14352731414XXXXXXXXX",88332135,6.53
39,"São José","2019-11-25",11,2019,14905145500000,"Tijolo 8f 9x19x19 guar","41474677XXXXXXXXXXXX",88020400,1.97
29,"Uberlandia","2019-11-10",11,2019,14979217100000,"Vaso Sanit P/Cx Vert Eco Plus Br Roca","563X5143XXXXXXXXXXXX",38405371,21.74
26,"Jacarepagua","2019-11-12",11,2019,14974663600000,"PISO AC INT 61X61 CONCRETO PLUS M2 ART","1421444656XXXXXXXXXX",21932810,4.09
10,"Sao Caetano","2019-11-01",11,2019,14716319500000,"Vaso Sanit P/Cx Vert Izy Br Gelo Deca","3X479143XXXXXXXXXXXX",3266020,22.47
10,"Sao Caetano","2019-11-28",11,2019,14956166100000,"Lavat Susp Eco 40x30Cm Br Celite","66429XXXXXXXXXXXXXXX",4028000,56.88
19,"Porto Alegre","2019-11-07",11,2019,14947972600000,"MANTA RECICLADA DURAFLOOR M2","6714275XXXXXXXXXXXXX",94910200,22.4
16,"Ricardo Jafet","2019-11-04",11,2019,14931414663000,"ARG PAST E MOSAICOS BCO 20KG AXTON","2297776XXXXXXXXXXXXX",3180000,0.12
16,"Ricardo Jafet","2019-11-30",11,2019,14707761430000,"Massa f12 1,65kg branca","56414462XXXXXXXXXXXX",5619010,2.55
45,"São Bernardo","2019-11-14",11,2019,14914526510000,"Cortina Vitale Blackout 4,00 x 2,50 MF","14XX4452XXXXXXXXXXXX",3320001,185.02
45,"São Bernardo","2019-11-17",11,2019,14962751400000,"PORC ESM AC RET INT58X58 MEDITERRANEO M2","14397X927XXXXXXXXXXX",9780530,11.29
32,"São Leopoldo","2019-11-06",11,2019,90272371000000,"PISO BR INT 61X61 BRISA M2","144X771442XXXXXXXXXX",93546320,14
41,"Anália Franco","2019-11-27",11,2019,14910036100000,"Mist lav ba mes polo class 1877c32-deca","14265529XXXXXXXXXXXX",3712000,78.54
28,"Brasilia Norte","2019-11-14",11,2019,14997771300000,"PISO BR INT 43X43 VSP004 M2","2XX799XXXXXXXXXXXXXX",70773070,40.29
35,"Curitiba Atuba","2019-11-07",11,2019,14997144900000,"REV BR BOLD INT 33X57 HD52944 M2","6724734XXXXXXXXXXXXX",80230130,-10.86
35,"Curitiba Atuba","2019-11-06",11,2019,90151456500000,"REV BR BOLD INT 32X54 DOMOS M2","14396732XXXXXXXXXXXX",83413670,4.55
5,"Raposo Tavares","2019-11-02",11,2019,14964370100000,"Cuba Ap Ret Wood C/Me 46cm Mad Primewoo","144X44733XXXXXXXXXXX",6716737,39.54
5,"Raposo Tavares","2019-11-07",11,2019,14914950150000,"PISO AC INT 33X59 CARVALHO VA33009 M2","2257575XXXXXXXXXXXXX",5372100,11.12
3,"Campinas D. Pedro","2019-11-08",11,2019,14973719300000,"KIT GRAMPOS NYLON/SARGENTO 6PÇS DEXTER","4996666XXXXXXXXXXXXX",13097182,23.91
58,"Marginal Tietê 2","2019-11-01",11,2019,14652441000000,"Caixa dagua poli agua limpa 500l dalka","144X3714X2XXXXXXXXXX",2542080,28.05
34,"São José do Rio Preto","2019-11-09",11,2019,14936145450000,"CIMENTO CPII Z32 TODAS AS OBRAS 50KG VOT","3141494145XXXXXXXXXX",15130000,6.41
34,"São José do Rio Preto","2019-11-18",11,2019,14901732000000,"REV BR BOLD INT 33X57 VITRAL HD52083 M2","56714997XXXXXXXXXXXX",15085400,1.68
34,"São José do Rio Preto","2019-11-06",11,2019,14936145450000,"CIMENTO CPII Z32 TODAS AS OBRAS 50KG VOT","144X7737XXXXXXXXXXXX",15047057,3.03
57,"Vitoria","2019-12-27",12,2019,14929620000000,"ARG P/P  INTER CZ 20KG AXTON","144369557XXXXXXXXXXX",29163294,31.72
17,"Bangu","2019-12-20",12,2019,14144450630000,"Tecryl-d3 imperm. cinza 18 kg","1437XXX414XXXXXXXXXX",26010340,83.59
17,"Bangu","2019-12-03",12,2019,14676462200000,"ARG ACI INT CINZA 20KG VOT","6322997XXXXXXXXXXXXX",23087045,9.76
49,"Natal","2019-12-05",12,2019,90279035000000,"PISO BR INT 46X46 DIAMANTINA MRF M2","1424376X7XXXXXXXXXXX",59150330,3.85
20,"BH Sul","2019-12-20",12,2019,14970191430000,"Cort Liso Gaze Linho BR LargTec.3,00m","3X49673XXXXXXXXXXXXX",34000000,487.4
20,"BH Sul","2019-12-21",12,2019,14914447200000,"REV AC RET INT 46X93 SAMBA MIX M2","144329542XXXXXXXXXXX",34400000,5.33
12,"Morumbi","2019-12-30",12,2019,14966916000000,"PORC ESM AC RET INT72X72 LAR72003 M2 ART","2141414727XXXXXXXXXX",4941060,221.88
21,"Niteroi","2019-12-28",12,2019,14714926930000,"Mop Úmido Sekito Bettanin","65X314142XXXXXXXXXXX",24754260,5.75
21,"Niteroi","2019-12-10",12,2019,14940714145000,"REJ CINZA 1KG CIMENT AREA SECA AXTON","147776145XXXXXXXXXXX",24355240,1.3
36,"BH Norte","2019-12-30",12,2019,14937705000000,"TABUA 20 PINUS 21X200X3000MM","14255XX2XXXXXXXXXXXX",31110590,0.12
4,"Contagem","2019-12-19",12,2019,14962760100000,"PORC ESM AC RET INT 58X58 PROJECT NEV M2","35541444XXXXXXXXXXXX",30525280,3.61
9,"Curitiba","2019-12-05",12,2019,14914141211000,"REV BR RET INT 32,5X59 PULPIS GRAY M2","492X569XXXXXXXXXXXXX",82515000,40
9,"Curitiba","2019-12-17",12,2019,14914364110000,"Lavat P/Coluna Eco Plus 47x38Cm  Br","1414X4677XXXXXXXXXXX",81490418,15.9
27,"Sorocaba","2019-12-07",12,2019,14931000400000,"CIMENTO CP II E 32 50KG TUPI","37977XXXXXXXXXXXXXXX",18044020,0.95
27,"Sorocaba","2019-12-02",12,2019,14914403310000,"BL VIDRO INC OND 19X19X8CM ARTENS","94563314XXXXXXXXXXXX",18074651,15.09
27,"Sorocaba","2019-12-11",12,2019,14514190340000,"Esquadro ext mold galv cort28 -cfort","671495614XXXXXXXXXXX",18120000,6.04
27,"Sorocaba","2019-12-02",12,2019,14936326000000,"PISO BR INT 45X45 FORMA BRANCO M2","565X3X7XXXXXXXXXXXXX",3157060,197.31
46,"Tamboré","2019-12-16",12,2019,14145722530000,"Rodape 80mm Easy y01 2,10m","14X22647XXXXXXXXXXXX",6386000,-39.68
55,"Taubaté","2019-12-21",12,2019,14974676200000,"PORC ESM AC RET INT 50X101 CHENE M2 ART","14X79X643XXXXXXXXXXX",12092350,4.15
38,"Fortaleza","2019-12-04",12,2019,14716319500000,"Vaso Sanit P/Cx Vert Izy Br Gelo Deca","143733547XXXXXXXXXXX",60140080,9.04
38,"Fortaleza","2019-12-15",12,2019,14914593220000,"Lum Mesa 1L E27 Branca Buro Inspire","39492X14XXXXXXXXXXXX",60813565,16.92
11,"Rio Barra","2019-12-21",12,2019,14745043300000,"Ombrelone Lateral Alu AG5 Branco 3,3m","696214XXXXXXXXXXXXXX",25250405,364.84
7,"Rio Norte","2019-12-04",12,2019,90114491300000,"KIT PT BAT 75 MSO PRIMER ESQ 210X720X350","463575XXXXXXXXXXXXXX",20735180,112.45
7,"Rio Norte","2019-12-07",12,2019,14942914720000,"Esm sint. luxens ab 3,6l  marfim","99431414XXXXXXXXXXXX",20541050,26.24
22,"Anhanguera","2019-12-11",12,2019,14514195520000,"Condutor ret galv 2m cort28 -cfort","273769XXXXXXXXXXXXXX",13260000,57.57
1,"Interlagos","2019-12-10",12,2019,14757262500000,"Arg piso/piso over coll cnza 20kg fort","432932XXXXXXXXXXXXXX",4929340,5.11
10,"Sao Caetano","2019-12-17",12,2019,14941063600000,"PORC ESM AC BOLD INT 60X60 SENSITI FD M2","141475X253XXXXXXXXXX",8320370,167.4
13,"Brasilia Sul","2019-12-09",12,2019,14994320300000,"Cadeira Plastica Deluxe 85x41cm Amarela","1443X7X62XXXXXXXXXXX",70804300,1.12
44,"Campo Grande","2019-12-08",12,2019,14917451420000,"REJ CZ CLARO 3KG CIMENT ARA SECA ELIANE","143756667XXXXXXXXXXX",79095090,5.68
19,"Porto Alegre","2019-12-20",12,2019,14955433200000,"Cup Con G Juta 24x35cm","7234479XXXXXXXXXXXXX",90240580,2.99
19,"Porto Alegre","2019-12-19",12,2019,14951491920000,"Aq pas ef glp 15l  dg KO15DI 1IFLP4 biv","144346597XXXXXXXXXXX",90010370,70.51
16,"Ricardo Jafet","2019-12-12",12,2019,14909614142000,"CINTO ORGANIZADOR P/FERRAM. DEXTER","67671427XXXXXXXXXXXX",4011033,16.4
32,"São Leopoldo","2019-12-12",12,2019,14914350600000,"CANT. METAL. CR 3: 3M TABICA PINT PLACO","14336214214XXXXXXXXX",93115310,14.5
32,"São Leopoldo","2019-12-03",12,2019,14914927142000,"Enrolad Mangueir Portátil até 15m Geoli","14424767XXXXXXXXXXXX",93214290,16.2
32,"São Leopoldo","2019-12-05",12,2019,90161514200000,"REV AC RET INT 58,4X58,4 TAVOLA MIX M2","144X77234XXXXXXXXXXX",95630000,107.56
