"LOJA","NM_LOJA","DT_ESTOQUE","MES_ESTOQUE","ANO_ESTOQUE","SKU","SKU_DESC","TOP_ABASTECIMENTO","UNIDADE_MEDIDA","QUANTIDADE_ESTOQUE"
5,"Raposo Tavares","2020-08-30",8,2020,90721469400000,"Almof Linho Estamp Chuv PB 45X45",2,"UN",0.36
5,"Raposo Tavares","2020-08-30",8,2020,14914950010000,"REV BR BOLD INT 33X59 LLF33607 ART",2,"M2",38.54
9,"Curitiba","2020-08-30",8,2020,14914411492000,"Pulverizador Manual 20L Palisad",1,"UN",0.41
9,"Curitiba","2020-08-30",8,2020,90145051450000,"Cj Cabides Jack 3un",1,"UN",105.93
9,"Curitiba","2020-08-30",8,2020,14914143142200,"Caixa Org G Comfort az 35x35x16cm",1,"UN",1.66
9,"Curitiba","2020-08-30",8,2020,14972439000000,"Monoc lav bb mes puna bz-sensea",1,"UN",5.55
9,"Curitiba","2020-08-30",8,2020,14945929300000,"LUM LED  SOB KSP 18W BR 6500k KIAN",2,"UN",0.55
10,"Sao Caetano","2020-08-30",8,2020,14762320000000,"Vaso Sanit Conv Aspen P75 Gelo Deca",2,"UN",0.42
10,"Sao Caetano","2020-08-30",8,2020,14964721450000,"PORTA LATA PAREDE INDI FLUTUARE BRANCO",2,"UN",2.07
11,"Rio Barra","2020-08-30",8,2020,14679675200000,"Pl 4x2 c/ suporte 1mod horiz Imperia",1,"UN",0.61
11,"Rio Barra","2020-08-30",8,2020,14946103600000,"ROLO ANGULAR P/PAREDE LISA C/C DEXTER",1,"UN",2.07
11,"Rio Barra","2020-08-30",8,2020,14941357600000,"REV EXT PISO ATHER CZ 50X50X1,2 CX1M",2,"M2",13.55
12,"Morumbi","2020-08-30",8,2020,90613222000000,"Perfil Emb LED 1 metro neutro Brilia",1,"UN",0.05
13,"Brasilia Sul","2020-08-30",8,2020,14921047100000,"CHURR LAZER COIFA PROLONG",1,"UN",0.23
13,"Brasilia Sul","2020-08-30",8,2020,90143514500000,"Arand Met G9 Quad Bco Fco 1L KASSE",1,"UN",0.01
13,"Brasilia Sul","2020-08-30",8,2020,14909910100000,"Cuba Ap Louca Oval 55x40cm Urbi8 Br Roc",0,"UN",4.33
14,,"2020-08-30",8,2020,14633641410000,"Flex agua MxF 1/2x40cm inox cr-deca",0,"UN",8.29
15,"São José Campos","2020-08-30",8,2020,14914317140000,"VENEZ 3FLS 100X120 C/GRADE BCO FORTLINE",2,"UN",5.22
15,"São José Campos","2020-08-30",8,2020,14953799400000,"Kit 1Port P/Arm A173xL45cm Br Remix",0,"UN",3
15,"São José Campos","2020-08-30",8,2020,90595914100000,"Tinta spray luxens artes preto fo 400ml",1,"UN",27.86
15,"São José Campos","2020-08-30",8,2020,90560505000000,"Gazebo Aço Oxis 3x3m Taupe Naterial",1,"UN",0.47
16,"Ricardo Jafet","2020-08-30",8,2020,14995372400000,"Spot Sob E27 Met Br/Dour 1L Abu Inspire",1,"UN",20.31
16,"Ricardo Jafet","2020-08-30",8,2020,14763149640000,"Mod tom 2p+t 20a vm Decor",2,"UN",8.97
16,"Ricardo Jafet","2020-08-30",8,2020,90694394000000,"Cuba 304 Canto Reto 64x44x20 4,5 Fosco",1,"UN",0.6
18,"Goiania","2020-08-30",8,2020,14140141410500,"acab valv desc docol/hydramax 5733cr-ce.",1,"UN",0.53
18,"Goiania","2020-08-30",8,2020,14953096600000,"Arm 2Pta Master I Am 188X90X46 Spaceo",2,"UN",2.96
19,"Porto Alegre","2020-08-30",8,2020,14952714020000,"LIXADEIRA 180W PC180MS 220V DEXTER",1,"UN",3.09
19,"Porto Alegre","2020-08-30",8,2020,90263149400000,"Cordão de Luz LED Corações Inspire",1,"UN",26.5
19,"Porto Alegre","2020-08-30",8,2020,90326075000000,"PL 4x2 1MOD C/SUP TITANIUM INOVAPROCLASS",1,"UN",3.69
19,"Porto Alegre","2020-08-30",8,2020,14944753300000,"Spot Semi LED AA6 Cristal 5w L.BR Diam",1,"UN",33.29
19,"Porto Alegre","2020-08-30",8,2020,14914929145000,"FITA ISOLANTE 18MM 5MX0,13MM STECK",1,"UN",13.55
20,"BH Sul","2020-08-30",8,2020,90663433000000,"FURAD IMP 10mm 3/8'' 550W  110V HAMMER",1,"UN",0.34
20,"BH Sul","2020-08-30",8,2020,14953096600000,"Arm 2Pta Master I Am 188X90X46 Spaceo",2,"UN",0.14
20,"BH Sul","2020-08-30",8,2020,90029414500000,"Gabinete Coz Montebello 1,20 Br Desm",1,"UN",3.49
21,"Niteroi","2020-08-30",8,2020,14913549400000,"REV BR RET INT 45X90 DIAMANTE BRANCO M2",2,"M2",13.17
21,"Niteroi","2020-08-30",8,2020,14931619200000,"Duch 1j pop 202 cr-sensea",1,"UN",2.64
22,"Anhanguera","2020-08-30",8,2020,14903169100000,"TELHA FIBROC ECONOF 6mm 1,53x1,1m  INFIB",2,"UN",14.98
22,"Anhanguera","2020-08-30",8,2020,14971454146000,"MASSA PLACOMIX E 21 KG PLACO",2,"UN",1.08
22,"Anhanguera","2020-08-30",8,2020,90403145000000,"PISO BR INT 56X56 56098 M2",2,"M2",13.64
23,"Taguatinga","2020-08-30",8,2020,90421464600000,"PORTA LISA COLMEIA CP UV 210x60x3,5CM",2,"UN",1.59
23,"Taguatinga","2020-08-30",8,2020,14773414010000,"Sifao univ flex vsp250 plas br-esteves.",1,"UN",0.72
23,"Taguatinga","2020-08-30",8,2020,14714145149600,"PORC ESM AC RET EXT87,7X87,7 NO SILE M2",0,"M2",16.16
24,"Lar Center","2020-08-30",8,2020,14524036500000,"Vaso Sanit Conv Monte Carlo Gelo Deca",1,"UN",12.8
24,"Lar Center","2020-08-30",8,2020,90603471000000,"Disp Sab Liq/ Alcool gel Artplas",1,"UN",3.37
26,"Jacarepagua","2020-08-30",8,2020,14636447400000,"Reparo de caixas de luz 4x2 kitflex",1,"UN",1.83
27,"Sorocaba","2020-08-30",8,2020,14967947100000,"Aparador Grama AP1500T 1500W 127v",1,"UN",1.01
27,"Sorocaba","2020-08-30",8,2020,90351044000000,"Mold Mad Gravação 28,5x21 Pto 329-49",2,"UN",0.4
28,"Brasilia Norte","2020-08-30",8,2020,14143920310000,"Vitro corr facilita cent gq 100x120x12cm",2,"UN",3.96
29,"Uberlandia","2020-08-30",8,2020,14145429146000,"PORC ESM AC RET EXT28,8X119DEMOLI 8140M2",2,"M2",2.11
32,"São Leopoldo","2020-08-30",8,2020,14923142260000,"PORC ESM AC RET INT19,4X118,2 RESER N M2",2,"M2",1.96
32,"São Leopoldo","2020-08-30",8,2020,14721505100000,"Torn tq click 1130 cr-forusi",1,"UN",1.2
32,"São Leopoldo","2020-08-30",8,2020,14952771410000,"SERRA SABRE 850W NC850RS 220V DEXTER",1,"UN",0.87
32,"São Leopoldo","2020-08-30",8,2020,90004173000000,"FRONTAL ESCADA N187970409 2,1M PC ART",1,"UN",2.83
32,"São Leopoldo","2020-08-30",8,2020,14970521000000,"Gav mad ng 45x45x66 3gav s/rod Rustic",1,"UN",4.57
33,"Londrina","2020-08-30",8,2020,14959013000000,"ARM SUP 2PTA SPRING L BCO MATTE 70",2,"UN",1.72
33,"Londrina","2020-08-30",8,2020,14514393300000,"Balaustre Conc Eros 60Cm",0,"UN",25.96
34,"São José do Rio Preto","2020-08-30",8,2020,14144942660000,"Pia Granito 200X55 Cbc 11 Pt Sg Pop",1,"UN",7.2
34,"São José do Rio Preto","2020-08-30",8,2020,14646509200000,"Lavat P/Coluna Sabara 46x35Cm Areia Ica",2,"UN",0.44
34,"São José do Rio Preto","2020-08-30",8,2020,90377462000000,"Gab Jess L80 Nature Sensea",1,"UN",2.88
34,"São José do Rio Preto","2020-08-30",8,2020,14999577300000,"PORC ESM BR RET INT 61,1X61,1 61020 M2",1,"M2",146.5
35,"Curitiba Atuba","2020-08-30",8,2020,14914666020000,"CAIXA D AGUA POLI 310L FORTLEV",1,"UN",0.76
35,"Curitiba Atuba","2020-08-30",8,2020,14144119460000,"Cuba Ap Oval Smart C/Me 40cm Br Celite",1,"UN",4.27
36,"BH Norte","2020-08-30",8,2020,14991499300000,"Acril fo luxens piso 18l concreto",1,"UN",6.79
38,"Fortaleza","2020-08-30",8,2020,14926141451000,"Box Canto Vid Inc 90x90x190cm Kit Nt Fos",2,"UN",2.72
38,"Fortaleza","2020-08-30",8,2020,14143229200000,"Motosserra gas ms 250 40cm 3,1 hp 2t",1,"UN",0.59
38,"Fortaleza","2020-08-30",8,2020,90720154000000,"Arand E27 Aram CB1L 6205 Vizza",1,"UN",2.07
38,"Fortaleza","2020-08-30",8,2020,14901514710000,"PORTA COURO SEM VISOR EUCALIPTO 210X90",0,"UN",1.15
38,"Fortaleza","2020-08-30",8,2020,14714963330000,"Pl 4x2 2mod sep malt gloss Nereya",2,"UN",15.46
38,"Fortaleza","2020-08-30",8,2020,14991144400000,"PARAFUSO METAL AÇO 3X12MM M�?Q PAN 10UN",1,"UN",21.28
39,"São José","2020-08-30",8,2020,14141009220000,"Video port color hands free intelbras",0,"UN",3.74
39,"São José","2020-08-30",8,2020,14952579300000,"Conj tom 2P+T 4x2 20A 250v Stella",1,"UN",2.03
39,"São José","2020-08-30",8,2020,14901415030000,"Furadeira Impacto 650W 45 aces Dexter",2,"UN",1.95
39,"São José","2020-08-30",8,2020,14145254146000,"Mist lav ba mes elite cr-celite",2,"UN",2.83
39,"São José","2020-08-30",8,2020,14714417050000,"Mesa Mad Dob Mestra Ipanema 120x70cm Nog",1,"UN",0.76
39,"São José","2020-08-30",8,2020,14901141460000,"Assento Boss Termof SC Pt Fosco Incepa",0,"UN",0.05
41,"Anália Franco","2020-08-30",8,2020,14952140120000,"Spot Emb LED Red Cob 6w L.AM Blumenau",1,"UN",3.65
41,"Anália Franco","2020-08-30",8,2020,14956121300000,"Gabinete Coz Assis 2,00 Br",1,"UN",2.49
42,"Jaguaré","2020-08-30",8,2020,14962377200000,"Painel LED 2em1 Qua 24w L.BR 29,5cm Ins",1,"UN",0.36
42,"Jaguaré","2020-08-30",8,2020,14961421452000,"Kit Gab Carol C/Cuba L50xP33 Artico Dara",1,"UN",8.78
44,"Campo Grande","2020-08-30",8,2020,14714102120000,"Suporte Parede Simples 28mm OURO VELHO",1,"UN",2.32
44,"Campo Grande","2020-08-30",8,2020,90742932000000,"Chuv elet 220v 6800w twist pt-equation",1,"UN",4.56
45,"São Bernardo","2020-08-30",8,2020,14976155300000,"Torn coz c/filtro mes a premium pc-equat",1,"UN",0.68
45,"São Bernardo","2020-08-30",8,2020,14917701100000,"JANELA HOME VITRÔ 2F 100x120",1,"UN",2.26
46,"Tamboré","2020-08-30",8,2020,14914669730000,"PISO INT DECO ACET GEOMETRICO CZ 20x20PC",1,"UN",10.58
46,"Tamboré","2020-08-30",8,2020,14951465040000,"Bacia P/Caixa Arcus Br Eternit",0,"UN",2.32
46,"Tamboré","2020-08-30",8,2020,14924026300000,"Plafon 6046 Red Br Pantoja",1,"UN",6.61
46,"Tamboré","2020-08-30",8,2020,90142325000000,"SUPORTE SEPARADOR DE BANCADA BCO PRIMER",1,"UN",50.49
49,"Natal","2020-08-30",8,2020,14914526650000,"Cortina Vitale Blackout 2,80 x 1,80 MF",1,"UN",11.18
49,"Natal","2020-08-30",8,2020,14914961414400,"Vídeo Porteiro Color IVR 1010 Intelbras",1,"UN",2.46
49,"Natal","2020-08-30",8,2020,90321142600000,"PISO AC RET INT 53X53 LUZZANO M2",1,"M2",1189.15
49,"Natal","2020-08-30",8,2020,90314170400000,"PAINEL MDF PRETO TX900x300x15mm",1,"UN",0.94
50,"Maceio","2020-08-30",8,2020,90223021000000,"Gabinete Coz Aco Gaia Flat 1,50 Br",1,"UN",1.28
50,"Maceio","2020-08-30",8,2020,90537062000000,"FORRO PVC FRIS200 C/6M BRANCO",1,"M2",279.14
55,"Taubaté","2020-08-30",8,2020,14914014144000,"Espe Paris/Madri L45xA85 cm Tr Darabas",2,"UN",1.49
58,"Marginal Tietê 2","2020-08-30",8,2020,90554214200000,"BATENTE PINUS PRIMER 3x215x14xcm ARTENS",1,"UN",2.28
58,"Marginal Tietê 2","2020-08-30",8,2020,14936390400000,"Torn boia cx agua 1/2 new-tigre",1,"UN",6.18
58,"Marginal Tietê 2","2020-08-30",8,2020,14956714140000,"REV BR RET INT 45X90 PLACE RETRO M2",2,"M2",5.91
58,"Marginal Tietê 2","2020-08-30",8,2020,14141367130000,"Niple paralelo c/rosca 3/4'-plastilit",1,"UN",59.61
61,,"2020-08-30",8,2020,90357190000000,"Acab pq tunis cl 509ov262-fani",0,"UN",4.28
61,,"2020-08-30",8,2020,14921141471000,"PIS LAM GOIANIA JRT 120X21,5X0,65M2 ART",1,"M2",425.61
61,,"2020-08-30",8,2020,14522103100000,"CASTELO CONC 30X30X20CM",1,"UN",5.48
61,,"2020-08-30",8,2020,14614576450000,"Arg ceramica int aci cnza 20kg precon",1,"UN",79.12
99,,"2020-08-30",8,2020,14906291410000,"Tapete WC Cocoon Grafite 40x60 Sensea",1,"UN",817.79
99,,"2020-08-30",8,2020,90474601000000,"Lampledc 3 Steps  9.5W Am 1055Lm Lexm",1,"UN",2899.02
1,"Interlagos","2020-08-31",8,2020,14141142145000,"663406 pl 4x4 cega blue gloss nereya",0,"UN",33.47
3,"Campinas D. Pedro","2020-08-31",8,2020,14141955620000,"Aparador Cerca Viva CC500E1 450W 127v",1,"UN",4.11
3,"Campinas D. Pedro","2020-08-31",8,2020,14691474141000,"Pl 4x4 c/ suporte 4mod Ilus",2,"UN",3.84
3,"Campinas D. Pedro","2020-08-31",8,2020,14931460030000,"Porta Papel Hig Plast Br Ventosa Sensea",1,"UN",15.72
4,"Contagem","2020-08-31",8,2020,14143761434000,"PISO BR INT 51,5X51,5 CANELA M2",1,"M2",330.38
4,"Contagem","2020-08-31",8,2020,14714963750000,"Pl 4x2 2mod sep sal Nereya",2,"UN",43.74
5,"Raposo Tavares","2020-08-31",8,2020,90734420000000,"PIS VIN BASIC KANSAS 23,8X12,2 2MM M2",1,"M2",30.35
5,"Raposo Tavares","2020-08-31",8,2020,14145246530000,"Solução �?gua Turva 1L HTH",1,"UN",26.33
7,"Rio Norte","2020-08-31",8,2020,14939501420000,"REV AC RET INT 30X60 CETIM CREMA M2",2,"M2",3.54
7,"Rio Norte","2020-08-31",8,2020,14949143250000,"PIS VIN CAMDEN PECAN 15X93,5 CLK M2 ART",1,"M2",42.28
519,,"2020-08-31",8,2020,14140244750000,"CUMME PVC COLON 56x90cm CERÂM AXTON",1,"UN",68.39
9,"Curitiba","2020-08-31",8,2020,14913914100000,"KIT PLACAS ALUMINIO BRAILLE - MASC/MEN",2,"UN",28.24
9,"Curitiba","2020-08-31",8,2020,14921411920000,"Conj tom 2p+t 10a 4x2 horiz br Stella",1,"UN",12.22
10,"Sao Caetano","2020-08-31",8,2020,14942371200000,"Gab C/Esp 954 L85xP50cm Nogueira Cris",2,"UN",2.77
10,"Sao Caetano","2020-08-31",8,2020,14972242300000,"Plug lav/bide abs cr-Fani",1,"UN",19.18
10,"Sao Caetano","2020-08-31",8,2020,14774746400000,"Filtro cx d'agua/cav 9.3/4 1330 cz-deca",1,"UN",2.2
10,"Sao Caetano","2020-08-31",8,2020,90574001000000,"REV EXT PORC BRANCO MARMI 16X40 M2 KER",2,"M2",2.72
11,"Rio Barra","2020-08-31",8,2020,14919142630000,"PIS VIN CITY PETRA 17,8X121,9 COL M2 DUR",1,"M2",513.92
11,"Rio Barra","2020-08-31",8,2020,14143451030000,"SERRA BANC 10'' 1600W 3610 127V SKIL",1,"UN",2.99
12,"Morumbi","2020-08-31",8,2020,14603955500000,"Scotchgard Protetor de tecidos 353ml",2,"UN",12.13
12,"Morumbi","2020-08-31",8,2020,14145075730000,"Plaf bi04 36x36 4l br Tualux",1,"UN",5.24
12,"Morumbi","2020-08-31",8,2020,14923340300000,"Colorante yi amarelo oxido 0,9l",1,"UN",0.03
12,"Morumbi","2020-08-31",8,2020,14947452500000,"Halog Bulb  70W  220W Kian",1,"UN",1.49
13,"Brasilia Sul","2020-08-31",8,2020,14914527350000,"Cortina Jacquard Doha 4,00 x 2,50 linho",1,"UN",16.53
14,,"2020-08-31",8,2020,14914522100000,"Tijolo Comum Embalagem c/10 unidades",1,"UN",1675.41
14,,"2020-08-31",8,2020,14914705010000,"REV EXT ACET MINI PARQ OLIV MR 5X40,5M2",1,"M2",40.77
15,"São José Campos","2020-08-31",8,2020,14941914340000,"Luminaria de emergencia 30leds Slim",1,"UN",2.28
15,"São José Campos","2020-08-31",8,2020,14931014650000,"selante acrilico branco sela trinca 440",1,"UN",0.56
16,"Ricardo Jafet","2020-08-31",8,2020,14966413400000,"Assento Conv Almofadado Plus Cz Sensea",1,"UN",4.05
16,"Ricardo Jafet","2020-08-31",8,2020,14914707950000,"REV BR RET INT 31X56 ISABELA PLUS M2 ART",1,"M2",7.58
16,"Ricardo Jafet","2020-08-31",8,2020,14740014660000,"Caixa 4x2 amarela tigre",1,"UN",7.64
16,"Ricardo Jafet","2020-08-31",8,2020,90141730000000,"Suporte Chão Vaso M Cumbuca 27,5x71cm Bz",1,"UN",0.92
16,"Ricardo Jafet","2020-08-31",8,2020,14574623400000,"Torn tq/jd c/bico alavanca 684 cr-wog",1,"UN",2.12
16,"Ricardo Jafet","2020-08-31",8,2020,14906712500000,"Chuv Pres 4t 220V 6800W Duo Quadra-Loren",1,"UN",3.9
16,"Ricardo Jafet","2020-08-31",8,2020,14145459960000,"Ct 15 bucha fly N.2 c/paraf mad phillips",1,"UN",20.41
17,"Bangu","2020-08-31",8,2020,14927416400000,"Pedra Madeira Amarela 11,5 x 23",2,"M2",3.12
18,"Goiania","2020-08-31",8,2020,90151456500000,"REV BR BOLD INT 32X54 DOMOS M2",1,"M2",2.22
19,"Porto Alegre","2020-08-31",8,2020,90372744000000,"Tin Acril Fos Prem Fos Comp Elefan 3,6L",1,"UN",16.45
19,"Porto Alegre","2020-08-31",8,2020,14937517400000,"Plaf Smart Inspire Red 25cm 10W BR 127V",1,"UN",4.33
19,"Porto Alegre","2020-08-31",8,2020,14142754530000,"Chuv Pres Elet 220V 7500W Advanced-Loren",1,"UN",2.08
20,"BH Sul","2020-08-31",8,2020,14694967400000,"Saco 250g 426 prego aco s/cab 2,0x25mm",1,"UN",3.83
20,"BH Sul","2020-08-31",8,2020,14914370550000,"Carvao Briquete 2,5kg Perola Negra",1,"UN",5.3
21,"Niteroi","2020-08-31",8,2020,14923451600000,"Cortina Box 1,80x1,98m pvc 0,15mm cores",1,"UN",2.43
21,"Niteroi","2020-08-31",8,2020,14967014050000,"Banco P/Banho Articulado Br Orthopauher",1,"UN",14.94
21,"Niteroi","2020-08-31",8,2020,14140974710000,"Assento Fit Termofixo Branco Slow Close",0,"UN",2.5
22,"Anhanguera","2020-08-31",8,2020,14945151600000,"PORC ESM AC BOLD INT60X60 HAN CHICAGO M2",2,"M2",7.46
23,"Taguatinga","2020-08-31",8,2020,14901466620000,"Cond split 12 mil btus q/f consul",0,"UN",2.76
23,"Taguatinga","2020-08-31",8,2020,14144214494000,"Sup 4x4 6Mod. Linha Vivace",1,"UN",40.07
23,"Taguatinga","2020-08-31",8,2020,14973146630000,"BROCA CONCRET 7X110MM DEXTERPRO",1,"UN",12.67
24,"Lar Center","2020-08-31",8,2020,14906703400000,"Chuv 4t 220V 7500W Duo Quadra-Lorenzetti",1,"UN",2.95
27,"Sorocaba","2020-08-31",8,2020,14945031420000,"LAMPLEDC VELA  FILAM CL E27 3W BR BIV O",2,"UN",5.66
27,"Sorocaba","2020-08-31",8,2020,14901720100000,"REV BR BOLD INT 33X57 BRIS 52065 M2 ART",0,"M2",13.62
27,"Sorocaba","2020-08-31",8,2020,14941451020000,"Porta correr closet 2,26x51x018cm br",2,"UN",5.11
27,"Sorocaba","2020-08-31",8,2020,14141143914400,"Lavad alta press premium ii127v 2400Lbs",2,"UN",6.46
29,"Uberlandia","2020-08-31",8,2020,14143914961000,"PORC ES AC BOL EXT 59,5X59,5 SANTOME M2",2,"M2",7.82
32,"São Leopoldo","2020-08-31",8,2020,14914146900000,"Inseticida Sprutizit AF 500ml",0,"UN",5.51
32,"São Leopoldo","2020-08-31",8,2020,90361410300000,"Lum Chão E27 Met Dou 1L Cliff Spotline",1,"UN",0.6
32,"São Leopoldo","2020-08-31",8,2020,90291992000000,"Mold Pronta 30x40 Basic Pta",1,"UN",1.34
32,"São Leopoldo","2020-08-31",8,2020,14145391145000,"Flex agua univ 1/2x40cm plast br-plastil",1,"UN",5.21
33,"Londrina","2020-08-31",8,2020,14723457400000,"CUMME CERAMICA VERM TELHABRAS",1,"UN",349.91
34,"São José do Rio Preto","2020-08-31",8,2020,14941062200000,"PORC ESM AC BOLD EXT 60X60 ESSENCE DC M2",2,"M2",90.44
35,"Curitiba Atuba","2020-08-31",8,2020,14914952141000,"REV AC BOLD INT 33X59 LVA33005 M2 ART",2,"M2",185.94
35,"Curitiba Atuba","2020-08-31",8,2020,14140062330000,"MASSA ACRILICA LUXENS 1,4KG",1,"UN",18.4
35,"Curitiba Atuba","2020-08-31",8,2020,14914996144000,"Passamanaria Nelly 50cm Preta",1,"UN",8.3
35,"Curitiba Atuba","2020-08-31",8,2020,14923924100000,"PORTA FORTLINE PALHETA BRI 210X76 E",1,"UN",10.88
36,"BH Norte","2020-08-31",8,2020,90251434300000,"Gaveteiro 3gv pt/avela 75x44x44 c/chave",1,"UN",0.2
36,"BH Norte","2020-08-31",8,2020,14914103145000,"Lamp LEDC Vela Chama 3.5W E14 fosca",2,"UN",4.61
41,"Anália Franco","2020-08-31",8,2020,14947714500000,"Espe Atacama  L60xA67 cm Br Darabas",2,"UN",2.4
41,"Anália Franco","2020-08-31",8,2020,14979211450000,"Caixa Acopl Eco/Azale/Acess Br 3/6L Roca",1,"UN",2.14
44,"Campo Grande","2020-08-31",8,2020,14952767600000,"SERRA CIRC 7.1/4 1100W GYSC-1100 127V",1,"UN",0.72
45,"São Bernardo","2020-08-31",8,2020,14144309720000,"Telha paulistinha resinada - barro bello",1,"UN",26.38
45,"São Bernardo","2020-08-31",8,2020,14991490200000,"INTER ELE 3 ZONAS 2 CENAS SEN IR",0,"UN",2.31
45,"São Bernardo","2020-08-31",8,2020,14946902300000,"Gab Morrice L64xP48cm Br Bergan",2,"UN",2.21
45,"São Bernardo","2020-08-31",8,2020,14976414360000,"GUIA R 90: 300 CM",2,"UN",0.3
49,"Natal","2020-08-31",8,2020,14699119100000,"Caixa Acopl Sabatini Eco Vd Cl 3/6L Icas",2,"UN",0.96
49,"Natal","2020-08-31",8,2020,90613572000000,"Cuba Ap Red Bordeaux S/M 36cm Pt Sensea",2,"UN",5.58
49,"Natal","2020-08-31",8,2020,14947107400000,"TELHA PVC COLON TOPLINE 2,3x0,8m CERÂM A",2,"UN",11.98
50,"Maceio","2020-08-31",8,2020,14914343950000,"Kit Vaso Sanit C/Cx 2,6/4L Vert Modulo",1,"UN",0.87
50,"Maceio","2020-08-31",8,2020,14906942100000,"LADR HIDR RAMPA FILETE CINZA 20X20CM",2,"M2",1.52
55,"Taubaté","2020-08-31",8,2020,14961116500000,"Gab Fly L60xP42cm Br/Amend Fabribam",2,"UN",2.89
55,"Taubaté","2020-08-31",8,2020,14914924740000,"Banqueta Mad Mestra Verona Nogueira 97cm",1,"UN",4.02
58,"Marginal Tietê 2","2020-08-31",8,2020,14907552500000,"Controle Remoto Univers Ic55 127V Aliseu",1,"UN",53.51
58,"Marginal Tietê 2","2020-08-31",8,2020,90527241000000,"PIS LAM AMND N9 135,7X21,7X0,7M2 ART",1,"M2",1104.83
58,"Marginal Tietê 2","2020-08-31",8,2020,14967029400000,"Lamp LEDC BULBO AZUL 10w biv Luminatti",1,"UN",2.81
58,"Marginal Tietê 2","2020-08-31",8,2020,14949571440000,"REJ CARVALH 5KG CIMNT AREA SECA ARGATEX",2,"UN",2.35
61,,"2020-08-31",8,2020,14956156300000,"Valv lav click 1609 rg-fani",0,"UN",5.42
99,,"2020-08-31",8,2020,90695255000000,"REV AC RET INT 32X100 TRAÇOS CHICAGO M2",1,"M2",35.38
99,,"2020-08-31",8,2020,90463415000000,"CHAPA MDF Imbuia 1850x2750x15mm.",1,"M2",1.91
99,,"2020-08-31",8,2020,14973025600000,"Cuba Aco 304 DP 84,5x46,5x20 4,5 Fosco",1,"UN",106.46
99,,"2020-08-31",8,2020,14953714960000,"Kit 2Gav L60xP32cm Br Remix",2,"UN",10.64
99,,"2020-08-31",8,2020,14914715146000,"Cuba Sob Louça Square Quad 37x37 Br Roca",1,"UN",7.81
99,,"2020-08-31",8,2020,14962705500000,"Espreg dupla Al/Rat Grecia 180x200cm Br",0,"UN",1.09
99,,"2020-08-31",8,2020,90244945000000,"Pend E27 Met Pt 4L Sagita",1,"UN",104.03
1,"Interlagos","2020-09-01",9,2020,90401421430000,"PISO AC EXT 57X57 LF59137 MINERAL M2 ART",2,"M2",94.96
1,"Interlagos","2020-09-01",9,2020,90311143000000,"Pisc Armar PRISM Red 12706L 127V",2,"UN",2.61
2,"Ribeirão Preto","2020-09-01",9,2020,14144646000000,"Porta ex ab laminada bco 215x88x5,7 d",2,"UN",0.38
2,"Ribeirão Preto","2020-09-01",9,2020,14914267300000,"Vassoura porcel/lam novica varry 1000",1,"UN",20.13
2,"Ribeirão Preto","2020-09-01",9,2020,14143971420000,"Campainha c/fio dns6335 sons diferentes",1,"UN",24.98
2,"Ribeirão Preto","2020-09-01",9,2020,14914523500000,"Vent Teto  Led Magnifer 3P Ouro 127V",1,"UN",0.83
2,"Ribeirão Preto","2020-09-01",9,2020,14941733500000,"PISO POL RET INT 80X80 RADICA M2",2,"M2",12.23
3,"Campinas D. Pedro","2020-09-01",9,2020,14143635410000,"CESTO ROUPA FECH PL 22L QD BR 35X39X29",2,"UN",3.57
3,"Campinas D. Pedro","2020-09-01",9,2020,14974574000000,"Spot Sob E27 Tubo Liso 1L Cobre JM",1,"UN",3.87
3,"Campinas D. Pedro","2020-09-01",9,2020,14145314646000,"PORTA MARSELHA/BCO F60/70",0,"UN",1.38
3,"Campinas D. Pedro","2020-09-01",9,2020,14145391145000,"Flex agua univ 1/2x40cm plast br-plastil",1,"UN",61.59
3,"Campinas D. Pedro","2020-09-01",9,2020,14941452000000,"Trilho porta closet 150cm nog.",2,"UN",0.83
3,"Campinas D. Pedro","2020-09-01",9,2020,14927212000000,"PUX ALÇA 3090 DUPLO 275 mm / 300 mm CR/P",1,"UN",2.4
3,"Campinas D. Pedro","2020-09-01",9,2020,14141145174000,"Mod puls univ 10a 250v 1m gr Unica",2,"UN",2.56
3,"Campinas D. Pedro","2020-09-01",9,2020,90707995000000,"�?lcool Gel Total Protect 70º 500ml",1,"UN",8.86
3,"Campinas D. Pedro","2020-09-01",9,2020,14924114030000,"Abajur Natural Quadrado Peq E27 Espaço",1,"UN",8.75
3,"Campinas D. Pedro","2020-09-01",9,2020,14910055000000,"Chuv Pres Elet 127V 5500W Duo Quadra-Lor",1,"UN",1.2
4,"Contagem","2020-09-01",9,2020,14923921430000,"PORTA FORTLINE PALHETA BRI 210X66 E",2,"UN",4.22
4,"Contagem","2020-09-01",9,2020,90539001000000,"Aq pas en glp 6l mn mod3 ag6lm3-astra",1,"UN",2.34
4,"Contagem","2020-09-01",9,2020,14951439000000,"Campainha cig 1M quadr 127v br Arteor",2,"UN",131.95
7,"Rio Norte","2020-09-01",9,2020,14947001400000,"LUMINARIA SOB LED LINE L1L 17W BR RCG",0,"UN",1.46
7,"Rio Norte","2020-09-01",9,2020,90401563000000,"REV BR BOLD INT 32X57 BRISA M2",1,"M2",155.17
7,"Rio Norte","2020-09-01",9,2020,14942707200000,"Conjunto 2int simples+tom 10a 4x2 Zeffia",1,"UN",3.82
